name,id,season,end_n,end_rate
pitcher_reverse,23574,2022,934,0.264454
pitcher_reverse,23575,2020,52,0.134615
pitcher_reverse,23589,2020,165,0.0787879
pitcher_reverse,23589,2023,1614,0.230483
pitcher_reverse,23589,2024,2612,0.227029
pitcher_reverse,23589,2025,4499,0.225828
pitcher_reverse,23590,2020,1112,0.250899
pitcher_reverse,23590,2021,2289,0.257318
pitcher_reverse,23590,2022,3377,0.271839
pitcher_reverse,23590,2023,4362,0.268913
pitcher_reverse,23590,2024,5278,0.271315
pitcher_reverse,23590,2025,6012,0.26813
pitcher_reverse,23591,2020,13,0.0
pitcher_reverse,23591,2022,45,0.0
pitcher_reverse,23593,2020,70,0.114286
pitcher_reverse,23593,2021,861,0.226481
pitcher_reverse,23593,2022,3351,0.250373
pitcher_reverse,23593,2023,5361,0.263011
pitcher_reverse,23593,2024,7501,0.260765
pitcher_reverse,23593,2025,9504,0.256734
pitcher_reverse,23596,2020,208,0.288462
pitcher_reverse,23596,2021,296,0.266892
pitcher_reverse,23597,2020,127,0.19685
pitcher_reverse,23597,2021,293,0.215017
pitcher_reverse,23597,2022,1134,0.281305
pitcher_reverse,23597,2023,1935,0.286305
pitcher_reverse,23597,2024,2404,0.285358
pitcher_reverse,23597,2025,2968,0.287736
pitcher_reverse,23598,2020,60,0.0166667
pitcher_reverse,23599,2021,70,0.185714
pitcher_reverse,23599,2022,199,0.170854
pitcher_reverse,23600,2021,92,0.293478
pitcher_reverse,23600,2022,163,0.226994
pitcher_reverse,23614,2020,760,0.172368
pitcher_reverse,23614,2021,1635,0.201835
pitcher_reverse,23614,2022,2166,0.225762
pitcher_reverse,23614,2023,2827,0.227096
pitcher_reverse,23614,2024,2874,0.228253
pitcher_reverse,23615,2020,17,0.117647
pitcher_reverse,23615,2021,39,0.205128
pitcher_reverse,23615,2024,55,0.254545
pitcher_reverse,23617,2020,167,0.179641
pitcher_reverse,23617,2021,234,0.162393
pitcher_reverse,23617,2022,300,0.163333
pitcher_reverse,23617,2023,1566,0.249681
pitcher_reverse,23617,2024,2281,0.263919
pitcher_reverse,23617,2025,2568,0.257788
pitcher_reverse,23618,2020,34,0.176471
pitcher_reverse,23618,2021,75,0.16
pitcher_reverse,23624,2020,38,0.0263158
pitcher_reverse,23624,2022,55,0.0181818
pitcher_reverse,23627,2020,897,0.132664
pitcher_reverse,23627,2021,1180,0.150847
pitcher_reverse,23627,2022,1448,0.171961
pitcher_reverse,23627,2023,1663,0.165965
pitcher_reverse,23627,2024,2329,0.187205
pitcher_reverse,23627,2025,2596,0.193374
pitcher_reverse,23628,2020,88,0.215909
pitcher_reverse,23628,2021,532,0.208647
pitcher_reverse,23628,2022,1050,0.212381
pitcher_reverse,23628,2023,1252,0.21246
pitcher_reverse,23630,2020,928,0.128233
pitcher_reverse,23630,2021,1720,0.155233
pitcher_reverse,23630,2022,1983,0.168432
pitcher_reverse,23630,2023,2695,0.173284
pitcher_reverse,23630,2024,3640,0.177473
pitcher_reverse,23630,2025,4728,0.181895
pitcher_reverse,23631,2020,2160,0.22037
pitcher_reverse,23631,2021,2901,0.219235
pitcher_reverse,23631,2022,3097,0.226025
pitcher_reverse,23632,2020,775,0.236129
pitcher_reverse,23632,2021,1568,0.260204
pitcher_reverse,23632,2022,2139,0.27209
pitcher_reverse,23632,2023,2552,0.275078
pitcher_reverse,23632,2024,2987,0.284232
pitcher_reverse,23632,2025,3075,0.285528
pitcher_reverse,23633,2020,2757,0.178092
pitcher_reverse,23633,2021,5427,0.183895
pitcher_reverse,23633,2022,8378,0.205419
pitcher_reverse,23633,2023,10893,0.207473
pitcher_reverse,23633,2024,13636,0.199179
pitcher_reverse,23633,2025,15449,0.199236
pitcher_reverse,23634,2021,748,0.139037
pitcher_reverse,23634,2022,1919,0.200625
pitcher_reverse,23634,2023,2898,0.216356
pitcher_reverse,23634,2024,4356,0.222452
pitcher_reverse,23636,2020,747,0.117805
pitcher_reverse,23636,2023,1221,0.0810811
pitcher_reverse,23637,2020,994,0.296781
pitcher_reverse,23637,2021,2123,0.295337
pitcher_reverse,23637,2022,3176,0.333123
pitcher_reverse,23637,2023,4110,0.347202
pitcher_reverse,23637,2024,5075,0.329655
pitcher_reverse,23637,2025,5586,0.327068
pitcher_reverse,23638,2020,1027,0.152872
pitcher_reverse,23638,2021,2380,0.146639
pitcher_reverse,23638,2022,3850,0.180779
pitcher_reverse,23638,2024,4162,0.184767
pitcher_reverse,23638,2025,5020,0.201793
pitcher_reverse,23640,2020,45,0.155556
pitcher_reverse,23640,2021,765,0.236601
pitcher_reverse,23640,2022,903,0.220377
pitcher_reverse,23640,2023,930,0.213978
pitcher_reverse,23640,2025,993,0.215509
pitcher_reverse,23642,2020,155,0.109677
pitcher_reverse,23642,2023,1777,0.10242
pitcher_reverse,23642,2024,3235,0.16507
pitcher_reverse,23642,2025,4238,0.191836
pitcher_reverse,23643,2020,509,0.121807
pitcher_reverse,23643,2021,730,0.152055
pitcher_reverse,23643,2022,1104,0.138587
pitcher_reverse,23643,2023,1733,0.0957877
pitcher_reverse,23644,2020,127,0.102362
pitcher_reverse,23644,2021,831,0.172082
pitcher_reverse,23644,2022,2298,0.14926
pitcher_reverse,23644,2023,2993,0.170063
pitcher_reverse,23644,2024,3118,0.173509
pitcher_reverse,23644,2025,3399,0.179465
pitcher_reverse,23648,2020,16,0.0
pitcher_reverse,23648,2021,246,0.182927
pitcher_reverse,23648,2022,877,0.208666
pitcher_reverse,23648,2023,892,0.206278
pitcher_reverse,23650,2020,1550,0.250968
pitcher_reverse,23650,2021,2551,0.239122
pitcher_reverse,23650,2022,2650,0.231698
pitcher_reverse,23650,2023,2868,0.231172
pitcher_reverse,23650,2024,3539,0.246397
pitcher_reverse,23650,2025,3925,0.250955
pitcher_reverse,23651,2020,2691,0.199182
pitcher_reverse,23652,2024,38,0.210526
pitcher_reverse,23652,2025,52,0.269231
pitcher_reverse,23653,2020,352,0.15625
pitcher_reverse,23653,2022,596,0.265101
pitcher_reverse,23653,2023,652,0.263804
pitcher_reverse,23653,2024,748,0.276738
pitcher_reverse,23653,2025,1201,0.318068
pitcher_reverse,23654,2020,502,0.169323
pitcher_reverse,23654,2021,1061,0.187559
pitcher_reverse,23654,2022,1080,0.185185
pitcher_reverse,23655,2020,2763,0.107492
pitcher_reverse,23659,2020,18,0.111111
pitcher_reverse,23660,2023,39,0.128205
pitcher_reverse,23665,2020,931,0.2116
pitcher_reverse,23665,2021,1423,0.234013
pitcher_reverse,23665,2022,2087,0.24437
pitcher_reverse,23665,2023,2884,0.254161
pitcher_reverse,23665,2024,3504,0.25742
pitcher_reverse,23665,2025,4126,0.259089
pitcher_reverse,23667,2025,12,0.166667
pitcher_reverse,23670,2022,27,0.0740741
pitcher_reverse,23672,2020,1770,0.212994
pitcher_reverse,23672,2021,3620,0.228177
pitcher_reverse,23672,2022,4634,0.252697
pitcher_reverse,23672,2023,5674,0.251851
pitcher_reverse,23673,2020,1059,0.168083
pitcher_reverse,23676,2020,67,0.268657
pitcher_reverse,23676,2024,224,0.245536
pitcher_reverse,23676,2025,1026,0.246589
pitcher_reverse,23680,2021,29,0.103448
pitcher_reverse,23680,2022,111,0.036036
pitcher_reverse,23680,2024,168,0.113095
pitcher_reverse,23682,2020,23,0.130435
pitcher_reverse,23684,2020,166,0.198795
pitcher_reverse,23684,2021,788,0.295685
pitcher_reverse,23684,2022,1678,0.292014
pitcher_reverse,23684,2023,1764,0.283447
pitcher_reverse,23684,2024,1892,0.282241
pitcher_reverse,23684,2025,2081,0.284479
pitcher_reverse,23689,2020,486,0.125514
pitcher_reverse,23689,2021,873,0.166094
pitcher_reverse,23689,2022,945,0.156614
pitcher_reverse,23690,2020,344,0.159884
pitcher_reverse,23690,2021,360,0.155556
pitcher_reverse,23693,2021,20,0.2
pitcher_reverse,23694,2020,3141,0.135307
pitcher_reverse,23694,2021,5883,0.161142
pitcher_reverse,23695,2020,890,0.144944
pitcher_reverse,23695,2021,2185,0.194508
pitcher_reverse,23695,2022,2777,0.208858
pitcher_reverse,23695,2023,3053,0.211923
pitcher_reverse,23695,2025,4383,0.232489
pitcher_reverse,23696,2020,2842,0.112597
pitcher_reverse,23696,2021,4252,0.12206
pitcher_reverse,23697,2020,802,0.210723
pitcher_reverse,23697,2022,875,0.204571
pitcher_reverse,23697,2023,1608,0.256219
pitcher_reverse,23697,2024,1806,0.260244
pitcher_reverse,23699,2023,131,0.0534351
pitcher_reverse,23699,2024,266,0.206767
pitcher_reverse,23699,2025,354,0.20904
pitcher_reverse,23703,2021,371,0.245283
pitcher_reverse,23703,2022,826,0.266344
pitcher_reverse,23708,2020,49,0.183673
pitcher_reverse,23713,2020,2075,0.234217
pitcher_reverse,23714,2020,130,0.0769231
pitcher_reverse,23717,2020,1574,0.228717
pitcher_reverse,23719,2020,1899,0.119537
pitcher_reverse,23719,2021,4271,0.137907
pitcher_reverse,23719,2022,6891,0.14947
pitcher_reverse,23719,2023,9560,0.154498
pitcher_reverse,23719,2024,12081,0.161659
pitcher_reverse,23719,2025,14774,0.163192
pitcher_reverse,23721,2021,16,0.125
pitcher_reverse,23721,2022,42,0.309524
pitcher_reverse,23721,2024,62,0.322581
pitcher_reverse,23727,2020,64,0.109375
pitcher_reverse,23727,2021,77,0.168831
pitcher_reverse,23727,2024,123,0.292683
pitcher_reverse,23727,2025,178,0.286517
pitcher_reverse,23729,2021,25,0.16
pitcher_reverse,23731,2020,21,0.0952381
pitcher_reverse,23731,2021,44,0.227273
pitcher_reverse,23731,2022,183,0.300546
pitcher_reverse,23731,2023,985,0.290355
pitcher_reverse,23731,2024,1093,0.298262
pitcher_reverse,23731,2025,1232,0.306818
pitcher_reverse,23736,2020,78,0.153846
pitcher_reverse,23736,2023,522,0.162835
pitcher_reverse,23736,2024,534,0.162921
pitcher_reverse,23736,2025,783,0.208174
pitcher_reverse,23737,2020,23,0.0869565
pitcher_reverse,23737,2021,176,0.227273
pitcher_reverse,23737,2022,567,0.208113
pitcher_reverse,23737,2025,1250,0.264
pitcher_reverse,23738,2021,102,0.137255
pitcher_reverse,23738,2022,181,0.143646
pitcher_reverse,23738,2025,226,0.190265
pitcher_reverse,23740,2020,42,0.142857
pitcher_reverse,23740,2021,151,0.119205
pitcher_reverse,23743,2021,139,0.129496
pitcher_reverse,23743,2023,292,0.0993151
pitcher_reverse,23743,2024,375,0.136
pitcher_reverse,23743,2025,509,0.147348
pitcher_reverse,23745,2020,2761,0.199203
pitcher_reverse,23745,2021,5178,0.204712
pitcher_reverse,23745,2022,8018,0.222624
pitcher_reverse,23745,2023,10930,0.228637
pitcher_reverse,23745,2024,12030,0.23483
pitcher_reverse,23745,2025,12786,0.235179
pitcher_reverse,23747,2020,124,0.185484
pitcher_reverse,23747,2021,331,0.226586
pitcher_reverse,23747,2022,729,0.237311
pitcher_reverse,23747,2023,1074,0.222533
pitcher_reverse,23747,2024,1125,0.220444
pitcher_reverse,23747,2025,1211,0.224608
pitcher_reverse,23748,2020,225,0.142222
pitcher_reverse,23748,2021,898,0.16147
pitcher_reverse,23748,2022,1151,0.187663
pitcher_reverse,23748,2023,1854,0.181769
pitcher_reverse,23748,2024,1977,0.185129
pitcher_reverse,23748,2025,2111,0.188063
pitcher_reverse,23749,2020,188,0.164894
pitcher_reverse,23749,2021,988,0.258097
pitcher_reverse,23749,2022,1338,0.212257
pitcher_reverse,23749,2024,1439,0.212648
pitcher_reverse,23749,2025,2251,0.243447
pitcher_reverse,23751,2020,173,0.150289
pitcher_reverse,23751,2021,488,0.161885
pitcher_reverse,23751,2022,678,0.188791
pitcher_reverse,23751,2023,697,0.185079
pitcher_reverse,23751,2024,764,0.193717
pitcher_reverse,23751,2025,1958,0.248212
pitcher_reverse,23754,2020,78,0.115385
pitcher_reverse,23754,2021,308,0.136364
pitcher_reverse,23754,2022,326,0.128834
pitcher_reverse,23758,2020,2568,0.156153
pitcher_reverse,23759,2020,1024,0.201172
pitcher_reverse,23759,2021,1301,0.208301
pitcher_reverse,23759,2022,1701,0.233392
pitcher_reverse,23761,2020,423,0.252955
pitcher_reverse,23761,2021,1218,0.273399
pitcher_reverse,23761,2023,1224,0.272059
pitcher_reverse,23761,2024,1880,0.271809
pitcher_reverse,23761,2025,2164,0.270795
pitcher_reverse,23762,2021,290,0.22069
pitcher_reverse,23762,2022,350,0.208571
pitcher_reverse,23763,2021,25,0.04
pitcher_reverse,23764,2021,31,0.129032
pitcher_reverse,23764,2023,40,0.1
pitcher_reverse,23764,2024,89,0.303371
pitcher_reverse,23764,2025,224,0.272321
pitcher_reverse,23765,2020,103,0.145631
pitcher_reverse,23765,2021,130,0.130769
pitcher_reverse,23766,2020,1243,0.159292
pitcher_reverse,23767,2020,2699,0.145239
pitcher_reverse,23767,2021,5700,0.167193
pitcher_reverse,23767,2022,8669,0.192987
pitcher_reverse,23767,2023,11643,0.210685
pitcher_reverse,23769,2020,52,0.288462
pitcher_reverse,23769,2021,1593,0.302574
pitcher_reverse,23769,2022,3846,0.309412
pitcher_reverse,23769,2023,5893,0.311895
pitcher_reverse,23769,2024,7764,0.319552
pitcher_reverse,23769,2025,8458,0.315086
pitcher_reverse,23771,2020,22,0.227273
pitcher_reverse,23771,2022,60,0.1
pitcher_reverse,23771,2023,241,0.248963
pitcher_reverse,23771,2024,591,0.253807
pitcher_reverse,23771,2025,1070,0.256075
pitcher_reverse,23772,2020,133,0.180451
pitcher_reverse,23772,2021,456,0.239035
pitcher_reverse,23772,2022,1174,0.247871
pitcher_reverse,23772,2024,1315,0.248669
pitcher_reverse,23772,2025,1483,0.245448
pitcher_reverse,23775,2023,84,0.214286
pitcher_reverse,23775,2024,130,0.269231
pitcher_reverse,23777,2022,21,0.047619
pitcher_reverse,23779,2020,63,0.126984
pitcher_reverse,23779,2022,155,0.290323
pitcher_reverse,23779,2023,185,0.248649
pitcher_reverse,23779,2024,207,0.26087
pitcher_reverse,23781,2020,2573,0.12981
pitcher_reverse,23781,2021,5717,0.122092
pitcher_reverse,23781,2024,8705,0.132567
pitcher_reverse,23781,2025,9748,0.135515
pitcher_reverse,23782,2020,2895,0.162003
pitcher_reverse,23782,2021,5413,0.176612
pitcher_reverse,23782,2022,7703,0.189796
pitcher_reverse,23782,2023,7870,0.189835
pitcher_reverse,23782,2024,9536,0.193372
pitcher_reverse,23782,2025,12392,0.196578
pitcher_reverse,23783,2020,96,0.25
pitcher_reverse,23783,2024,269,0.223048
pitcher_reverse,23783,2025,331,0.232628
pitcher_reverse,23784,2020,1468,0.245913
pitcher_reverse,23784,2021,1982,0.246216
pitcher_reverse,23784,2022,2461,0.255587
pitcher_reverse,23785,2020,63,0.142857
pitcher_reverse,23786,2020,905,0.243094
pitcher_reverse,23786,2021,1247,0.249399
pitcher_reverse,23786,2022,1294,0.244204
pitcher_reverse,23786,2023,1356,0.235988
pitcher_reverse,23786,2024,2456,0.239414
pitcher_reverse,23786,2025,3261,0.245324
pitcher_reverse,23787,2020,179,0.122905
pitcher_reverse,23787,2021,359,0.197772
pitcher_reverse,23787,2022,552,0.206522
pitcher_reverse,23787,2024,1224,0.239379
pitcher_reverse,23787,2025,1861,0.24288
pitcher_reverse,23790,2020,56,0.196429
pitcher_reverse,23790,2021,106,0.245283
pitcher_reverse,23790,2024,752,0.239362
pitcher_reverse,23790,2025,935,0.239572
pitcher_reverse,23794,2023,46,0.0217391
pitcher_reverse,23794,2025,58,0.12069
pitcher_reverse,23819,2025,291,0.340206
pitcher_reverse,23843,2020,1113,0.215633
pitcher_reverse,23848,2021,789,0.152091
pitcher_reverse,23848,2022,1794,0.171683
pitcher_reverse,23848,2023,2772,0.184704
pitcher_reverse,23848,2024,3799,0.188997
pitcher_reverse,23848,2025,4801,0.183295
pitcher_reverse,23849,2020,826,0.161017
pitcher_reverse,23849,2021,2812,0.157895
pitcher_reverse,23849,2022,3425,0.165547
pitcher_reverse,23850,2020,39,0.179487
pitcher_reverse,23850,2021,127,0.19685
pitcher_reverse,23850,2022,219,0.141553
pitcher_reverse,23852,2021,1771,0.246753
pitcher_reverse,23852,2022,3878,0.264569
pitcher_reverse,23852,2023,6217,0.25945
pitcher_reverse,23852,2024,7075,0.262898
pitcher_reverse,23853,2021,1441,0.249827
pitcher_reverse,23853,2022,2717,0.272359
pitcher_reverse,23853,2023,4578,0.276322
pitcher_reverse,23853,2024,5994,0.275108
pitcher_reverse,23853,2025,6263,0.275587
pitcher_reverse,23856,2021,36,0.0833333
pitcher_reverse,23856,2022,324,0.111111
pitcher_reverse,23856,2025,355,0.126761
pitcher_reverse,23857,2021,550,0.132727
pitcher_reverse,23857,2023,896,0.113839
pitcher_reverse,23857,2024,2030,0.207882
pitcher_reverse,23857,2025,3135,0.241786
pitcher_reverse,23858,2021,59,0.169492
pitcher_reverse,23858,2022,218,0.142202
pitcher_reverse,23858,2025,720,0.3
pitcher_reverse,23860,2021,866,0.136259
pitcher_reverse,23860,2023,926,0.12959
pitcher_reverse,23860,2024,1608,0.19403
pitcher_reverse,23860,2025,2172,0.21639
pitcher_reverse,23863,2021,372,0.145161
pitcher_reverse,23863,2022,661,0.121029
pitcher_reverse,23866,2024,107,0.495327
pitcher_reverse,23867,2024,63,0.571429
pitcher_reverse,23867,2025,262,0.351145
pitcher_reverse,23868,2021,67,0.0746269
pitcher_reverse,23868,2022,139,0.0647482
pitcher_reverse,23868,2024,195,0.117949
pitcher_reverse,23868,2025,368,0.182065
pitcher_reverse,23869,2021,49,0.102041
pitcher_reverse,23869,2023,1463,0.209843
pitcher_reverse,23869,2024,2160,0.222222
pitcher_reverse,23869,2025,2867,0.233694
pitcher_reverse,23870,2021,838,0.299523
pitcher_reverse,23870,2022,911,0.307355
pitcher_reverse,23870,2023,1986,0.313696
pitcher_reverse,23870,2024,2214,0.324752
pitcher_reverse,23870,2025,2379,0.326187
pitcher_reverse,23871,2021,569,0.11775
pitcher_reverse,23871,2022,1301,0.187548
pitcher_reverse,23871,2023,1491,0.183099
pitcher_reverse,23871,2024,1576,0.186548
pitcher_reverse,23871,2025,2496,0.220753
pitcher_reverse,23872,2022,78,0.0512821
pitcher_reverse,23872,2023,205,0.185366
pitcher_reverse,23872,2025,279,0.229391
pitcher_reverse,23873,2021,22,0.0909091
pitcher_reverse,23874,2021,24,0.0
pitcher_reverse,23874,2022,78,0.0128205
pitcher_reverse,23879,2021,96,0.0625
pitcher_reverse,23879,2022,139,0.165468
pitcher_reverse,23879,2023,212,0.122642
pitcher_reverse,23880,2021,2818,0.177076
pitcher_reverse,23880,2022,5843,0.193223
pitcher_reverse,23880,2023,8448,0.192827
pitcher_reverse,23880,2024,11432,0.198303
pitcher_reverse,23884,2023,107,0.0841121
pitcher_reverse,23885,2021,29,0.172414
pitcher_reverse,23886,2021,53,0.264151
pitcher_reverse,23886,2022,61,0.229508
pitcher_reverse,23886,2025,140,0.335714
pitcher_reverse,23887,2021,39,0.25641
pitcher_reverse,23887,2022,120,0.283333
pitcher_reverse,23893,2021,495,0.242424
pitcher_reverse,23893,2022,1259,0.270056
pitcher_reverse,23893,2023,2381,0.259555
pitcher_reverse,23893,2024,3222,0.257914
pitcher_reverse,23893,2025,3653,0.257596
pitcher_reverse,23895,2021,67,0.19403
pitcher_reverse,23895,2022,81,0.209877
pitcher_reverse,23895,2025,180,0.272222
pitcher_reverse,23897,2021,3156,0.216096
pitcher_reverse,23897,2022,6124,0.249184
pitcher_reverse,23897,2023,7166,0.249372
pitcher_reverse,23897,2024,8631,0.250261
pitcher_reverse,23898,2021,2201,0.180827
pitcher_reverse,23902,2021,643,0.272162
pitcher_reverse,23902,2022,853,0.239156
pitcher_reverse,23902,2023,972,0.231481
pitcher_reverse,23902,2024,1057,0.238411
pitcher_reverse,23902,2025,1882,0.264612
pitcher_reverse,23903,2021,419,0.236277
pitcher_reverse,23903,2022,2572,0.309876
pitcher_reverse,23903,2023,5103,0.297668
pitcher_reverse,23903,2024,7667,0.311465
pitcher_reverse,23903,2025,9875,0.316759
pitcher_reverse,23904,2021,182,0.0989011
pitcher_reverse,23904,2022,258,0.108527
pitcher_reverse,23904,2023,374,0.141711
pitcher_reverse,23904,2024,415,0.187952
pitcher_reverse,23904,2025,737,0.238806
pitcher_reverse,23908,2022,47,0.0851064
pitcher_reverse,23909,2021,140,0.221429
pitcher_reverse,23909,2022,404,0.136139
pitcher_reverse,23910,2021,98,0.0816327
pitcher_reverse,23912,2021,21,0.0
pitcher_reverse,23914,2021,2948,0.212347
pitcher_reverse,23915,2021,190,0.178947
pitcher_reverse,23915,2022,2541,0.197166
pitcher_reverse,23915,2023,2827,0.197382
pitcher_reverse,23916,2021,2808,0.214744
pitcher_reverse,23917,2021,2217,0.128552
pitcher_reverse,23917,2022,3436,0.142026
pitcher_reverse,23920,2022,54,0.0
pitcher_reverse,23920,2025,83,0.0843373
pitcher_reverse,23921,2024,55,0.236364
pitcher_reverse,23921,2025,106,0.273585
pitcher_reverse,23922,2022,28,0.0357143
pitcher_reverse,23922,2023,52,0.0192308
pitcher_reverse,23922,2024,130,0.2
pitcher_reverse,23923,2022,16,0.0
pitcher_reverse,23923,2023,90,0.288889
pitcher_reverse,23923,2025,179,0.307263
pitcher_reverse,23927,2022,308,0.188312
pitcher_reverse,23927,2023,357,0.162465
pitcher_reverse,23927,2025,402,0.171642
pitcher_reverse,23929,2021,680,0.179412
pitcher_reverse,23929,2022,1774,0.204059
pitcher_reverse,23929,2023,2688,0.202753
pitcher_reverse,23929,2024,3485,0.200574
pitcher_reverse,23929,2025,4325,0.189827
pitcher_reverse,23930,2022,153,0.267974
pitcher_reverse,23930,2023,1767,0.267119
pitcher_reverse,23930,2024,2537,0.279858
pitcher_reverse,23930,2025,2684,0.276826
pitcher_reverse,23931,2021,45,0.244444
pitcher_reverse,23931,2022,153,0.130719
pitcher_reverse,23932,2021,35,0.228571
pitcher_reverse,23932,2022,94,0.0957447
pitcher_reverse,23932,2023,603,0.157546
pitcher_reverse,23932,2024,1870,0.228877
pitcher_reverse,23932,2025,2477,0.232539
pitcher_reverse,23933,2021,182,0.214286
pitcher_reverse,23933,2023,216,0.189815
pitcher_reverse,23933,2024,239,0.209205
pitcher_reverse,23933,2025,377,0.212202
pitcher_reverse,23934,2021,162,0.253086
pitcher_reverse,23934,2022,238,0.218487
pitcher_reverse,23934,2025,360,0.244444
pitcher_reverse,23935,2021,888,0.237613
pitcher_reverse,23935,2022,2047,0.267709
pitcher_reverse,23935,2023,2958,0.273496
pitcher_reverse,23935,2024,3743,0.280256
pitcher_reverse,23936,2021,69,0.130435
pitcher_reverse,23942,2021,320,0.175
pitcher_reverse,23942,2022,555,0.163964
pitcher_reverse,23943,2021,65,0.0615385
pitcher_reverse,23943,2023,88,0.0568182
pitcher_reverse,23944,2021,1952,0.126537
pitcher_reverse,23947,2021,108,0.268519
pitcher_reverse,23947,2025,269,0.301115
pitcher_reverse,23950,2023,59,0.0
pitcher_reverse,23951,2021,257,0.143969
pitcher_reverse,23951,2022,575,0.172174
pitcher_reverse,23951,2025,687,0.167394
pitcher_reverse,23952,2021,250,0.128
pitcher_reverse,23952,2022,336,0.136905
pitcher_reverse,23952,2025,390,0.169231
pitcher_reverse,23953,2021,305,0.213115
pitcher_reverse,23953,2022,778,0.22365
pitcher_reverse,23953,2023,965,0.238342
pitcher_reverse,23953,2025,1226,0.225122
pitcher_reverse,23954,2021,146,0.267123
pitcher_reverse,23954,2022,379,0.255937
pitcher_reverse,23954,2023,679,0.206186
pitcher_reverse,23955,2021,18,0.333333
pitcher_reverse,23955,2022,70,0.2
pitcher_reverse,23955,2024,220,0.295455
pitcher_reverse,23955,2025,466,0.251073
pitcher_reverse,23959,2021,57,0.263158
pitcher_reverse,23959,2024,169,0.301775
pitcher_reverse,23962,2021,2788,0.245337
pitcher_reverse,23963,2021,18,0.0555556
pitcher_reverse,23963,2022,389,0.257069
pitcher_reverse,23963,2023,1180,0.276271
pitcher_reverse,23963,2024,1396,0.275788
pitcher_reverse,23964,2022,25,0.08
pitcher_reverse,23964,2023,49,0.204082
pitcher_reverse,23964,2024,335,0.286567
pitcher_reverse,23966,2021,8,0.25
pitcher_reverse,23966,2022,142,0.211268
pitcher_reverse,23967,2021,49,0.102041
pitcher_reverse,23967,2025,59,0.101695
pitcher_reverse,23968,2022,296,0.35473
pitcher_reverse,23972,2022,35,0.0571429
pitcher_reverse,23972,2025,867,0.33564
pitcher_reverse,23977,2021,133,0.233083
pitcher_reverse,23977,2022,256,0.226562
pitcher_reverse,23977,2023,452,0.161504
pitcher_reverse,23977,2024,851,0.213866
pitcher_reverse,23977,2025,1730,0.256647
pitcher_reverse,23979,2021,367,0.212534
pitcher_reverse,23979,2022,1698,0.24735
pitcher_reverse,23979,2023,2198,0.237489
pitcher_reverse,23979,2024,2993,0.256933
pitcher_reverse,23979,2025,3615,0.260581
pitcher_reverse,23982,2021,31,0.193548
pitcher_reverse,23982,2022,151,0.139073
pitcher_reverse,23982,2023,152,0.144737
pitcher_reverse,23982,2024,362,0.207182
pitcher_reverse,23982,2025,984,0.222561
pitcher_reverse,23983,2023,1,0.0
pitcher_reverse,23984,2021,127,0.259843
pitcher_reverse,23985,2021,162,0.320988
pitcher_reverse,23985,2022,307,0.286645
pitcher_reverse,23985,2023,415,0.228916
pitcher_reverse,23987,2021,3524,0.198354
pitcher_reverse,23987,2022,6929,0.204214
pitcher_reverse,23987,2023,9768,0.212224
pitcher_reverse,23988,2021,2171,0.222478
pitcher_reverse,23988,2022,4268,0.222821
pitcher_reverse,23988,2023,6767,0.227132
pitcher_reverse,23988,2024,6997,0.229241
pitcher_reverse,23988,2025,7138,0.228635
pitcher_reverse,23991,2021,108,0.305556
pitcher_reverse,23991,2022,343,0.3207
pitcher_reverse,23991,2023,615,0.295935
pitcher_reverse,23991,2024,632,0.295886
pitcher_reverse,23991,2025,683,0.298682
pitcher_reverse,24011,2022,237,0.0548523
pitcher_reverse,24011,2024,246,0.0609756
pitcher_reverse,24011,2025,1137,0.247142
pitcher_reverse,24012,2022,46,0.0434783
pitcher_reverse,24012,2025,974,0.290554
pitcher_reverse,24013,2022,552,0.0869565
pitcher_reverse,24013,2025,1802,0.222531
pitcher_reverse,24015,2023,17,0.0
pitcher_reverse,24015,2025,27,0.0740741
pitcher_reverse,24017,2024,302,0.364238
pitcher_reverse,24018,2022,643,0.0311042
pitcher_reverse,24018,2023,1979,0.0591208
pitcher_reverse,24018,2024,2264,0.0812721
pitcher_reverse,24020,2022,229,0.0960699
pitcher_reverse,24020,2023,906,0.109272
pitcher_reverse,24020,2024,2350,0.242979
pitcher_reverse,24020,2025,3125,0.25632
pitcher_reverse,24021,2022,1965,0.262087
pitcher_reverse,24026,2022,105,0.142857
pitcher_reverse,24026,2025,605,0.282645
pitcher_reverse,24027,2022,99,0.191919
pitcher_reverse,24027,2023,173,0.17341
pitcher_reverse,24028,2024,623,0.219904
pitcher_reverse,24028,2025,763,0.218873
pitcher_reverse,24036,2022,29,0.103448
pitcher_reverse,24038,2022,993,0.353474
pitcher_reverse,24038,2023,1981,0.337203
pitcher_reverse,24038,2024,2744,0.315962
pitcher_reverse,24038,2025,4374,0.283951
pitcher_reverse,24039,2022,174,0.33908
pitcher_reverse,24039,2023,204,0.352941
pitcher_reverse,24039,2024,291,0.333333
pitcher_reverse,24042,2022,382,0.26178
pitcher_reverse,24042,2023,419,0.238663
pitcher_reverse,24042,2025,588,0.255102
pitcher_reverse,24043,2022,2727,0.279061
pitcher_reverse,24044,2024,125,0.368
pitcher_reverse,24044,2025,699,0.280401
pitcher_reverse,24045,2025,120,0.45
pitcher_reverse,24047,2022,191,0.251309
pitcher_reverse,24047,2024,312,0.259615
pitcher_reverse,24047,2025,471,0.271762
