global_player_mapping_key,role,train_player_id,current_trackman_player_id,global_player_mapping_status,global_player_mapping_status_ko,global_representative_trackman_player_id,global_exact_candidates,global_exact_candidate_count,global_reverse_train_player_count,global_exact_top_rows,global_exact_top_games,global_exact_total_rows,global_exact_total_games,global_exact_purity,global_exact_strict_contexts,final_linked_role_observations,final_linked_games,final_confirmed_id_matches,final_confirmed_id_mismatches,train_role_observations,train_games,train_strict_contexts
852,pitcher,21690,75867,confirmed_global_exact,역할별 전역 exact 양방향 확정,75867,75867:3130rows/209games,1,1,3130,209,3130,209,1.0,8,5049,334,5049,0,5331,353,9
853,pitcher,21699,75138,confirmed_global_exact,역할별 전역 exact 양방향 확정,75138,75138:543rows/32games,1,1,543,32,543,32,1.0,5,881,53,881,0,1008,61,6
854,pitcher,21733,75250,confirmed_global_exact,역할별 전역 exact 양방향 확정,75250,75250:178rows/11games,1,1,178,11,178,11,1.0,1,283,19,283,0,322,21,2
855,pitcher,21754,75258,confirmed_global_exact,역할별 전역 exact 양방향 확정,75258,75258:459rows/9games,1,1,459,9,459,9,1.0,2,1138,18,1138,0,1143,18,3
856,pitcher,21789,76430,confirmed_global_exact,역할별 전역 exact 양방향 확정,76430,76430:2696rows/170games,1,1,2696,170,2696,170,1.0,6,4857,302,4857,0,5314,329,7
857,pitcher,21795,76455,confirmed_global_exact,역할별 전역 exact 양방향 확정,76455,76455:2703rows/30games,1,1,2703,30,2703,30,1.0,4,4069,47,4069,0,4512,52,5
858,pitcher,21813,76225,confirmed_global_exact,역할별 전역 exact 양방향 확정,76225,76225:1135rows/52games,1,1,1135,52,1135,52,1.0,5,2189,88,2189,0,3085,112,9
859,pitcher,21830,76858,confirmed_global_exact,역할별 전역 exact 양방향 확정,76858,76858:526rows/35games,1,1,526,35,526,35,1.0,3,942,62,942,0,993,67,4
860,pitcher,21840,76757,confirmed_global_exact,역할별 전역 exact 양방향 확정,76757,76757:875rows/50games,1,1,875,50,875,50,1.0,5,1572,88,1572,0,1602,91,5
861,pitcher,21857,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,22,1,0,0,22,1,1
862,pitcher,21874,76355,confirmed_global_exact,역할별 전역 exact 양방향 확정,76355,76355:796rows/21games,1,1,796,21,796,21,1.0,3,1177,32,1177,0,1216,35,3
863,pitcher,21875,76329,confirmed_global_exact,역할별 전역 exact 양방향 확정,76329,76329:800rows/79games,1,1,800,79,800,79,1.0,5,1241,124,1241,0,1387,134,5
864,pitcher,21916,77446,confirmed_global_exact,역할별 전역 exact 양방향 확정,77446,77446:6013rows/69games,1,1,6013,69,6013,69,1.0,7,10001,114,10001,0,11088,126,7
865,pitcher,21936,77318,confirmed_global_exact,역할별 전역 exact 양방향 확정,77318,77318:4786rows/109games,1,1,4786,109,4786,109,1.0,7,7978,193,7978,0,8551,211,9
866,pitcher,21940,,conflict_reverse_multiple_train_ids,Trackman ID가 복수 Train 선수로 역매핑,77211,77211:3351rows/139games,1,2,3351,139,3351,139,1.0,5,5935,232,0,0,6363,244,6
867,pitcher,21943,77263,confirmed_global_exact,역할별 전역 exact 양방향 확정,77263,77263:1791rows/111games,1,1,1791,111,1791,111,1.0,6,2839,177,2839,0,3171,198,9
868,pitcher,21955,77829,confirmed_global_exact,역할별 전역 exact 양방향 확정,77829,77829:6219rows/68games,1,1,6219,68,6219,68,1.0,4,10353,113,10353,0,11115,121,4
869,pitcher,21961,77637,confirmed_global_exact,역할별 전역 exact 양방향 확정,77637,77637:4128rows/44games,1,1,4128,44,4128,44,1.0,5,6454,69,6454,0,13876,148,5
870,pitcher,21978,77591,confirmed_global_exact,역할별 전역 exact 양방향 확정,77591,77591:474rows/22games,1,1,474,22,474,22,1.0,3,650,29,650,0,758,34,3
871,pitcher,21991,78517,confirmed_global_exact,역할별 전역 exact 양방향 확정,78517,78517:1274rows/69games,1,1,1274,69,1274,69,1.0,10,1817,100,1817,0,1876,102,11
872,pitcher,21994,60559,confirmed_global_exact,역할별 전역 exact 양방향 확정,60559,60559:1756rows/98games,1,1,1756,98,1756,98,1.0,6,2755,163,2755,0,2992,175,6
873,pitcher,21998,78148,confirmed_global_exact,역할별 전역 exact 양방향 확정,78148,78148:4134rows/63games,1,1,4134,63,4134,63,1.0,9,6231,92,6231,0,6688,99,10
874,pitcher,22007,78819,confirmed_global_exact,역할별 전역 exact 양방향 확정,78819,78819:190rows/10games,1,1,190,10,190,10,1.0,4,376,26,376,0,494,35,4
875,pitcher,22015,78247,confirmed_global_exact,역할별 전역 exact 양방향 확정,78247,78247:800rows/51games,1,1,800,51,800,51,1.0,4,1067,71,1067,0,2087,134,5
876,pitcher,22028,78352,confirmed_global_exact,역할별 전역 exact 양방향 확정,78352,78352:2147rows/132games,1,1,2147,132,2147,132,1.0,6,3729,233,3729,0,4026,254,7
877,pitcher,22029,78366,confirmed_global_exact,역할별 전역 exact 양방향 확정,78366,78366:102rows/7games,1,1,102,7,102,7,1.0,2,129,9,129,0,129,9,2
878,pitcher,22094,79140,confirmed_global_exact,역할별 전역 exact 양방향 확정,79140,79140:2453rows/143games,1,1,2453,143,2453,143,1.0,11,4106,249,4106,0,4656,274,11
879,pitcher,22099,79130,confirmed_global_exact,역할별 전역 exact 양방향 확정,79130,79130:255rows/16games,1,1,255,16,255,16,1.0,3,533,32,533,0,572,35,5
880,pitcher,22110,79617,confirmed_global_exact,역할별 전역 exact 양방향 확정,79617,79617:164rows/5games,1,1,164,5,164,5,1.0,3,726,20,726,0,1135,31,3
881,pitcher,22118,79847,confirmed_global_exact,역할별 전역 exact 양방향 확정,79847,79847:1649rows/92games,1,1,1649,92,1649,92,1.0,6,3274,175,3274,0,3508,191,7
882,pitcher,22123,79825,confirmed_global_exact,역할별 전역 exact 양방향 확정,79825,79825:714rows/41games,1,1,714,41,714,41,1.0,4,1134,63,1134,0,1511,78,4
883,pitcher,22131,79229,confirmed_global_exact,역할별 전역 exact 양방향 확정,79229,79229:3119rows/35games,1,1,3119,35,3119,35,1.0,4,5303,61,5303,0,6207,71,4
884,pitcher,22136,79440,confirmed_global_exact,역할별 전역 exact 양방향 확정,79440,79440:567rows/16games,1,1,567,16,567,16,1.0,4,813,26,813,0,834,27,4
885,pitcher,22143,79358,confirmed_global_exact,역할별 전역 exact 양방향 확정,79358,79358:1255rows/92games,1,1,1255,92,1255,92,1.0,4,1913,139,1913,0,2003,148,5
886,pitcher,22154,79545,confirmed_global_exact,역할별 전역 exact 양방향 확정,79545,79545:1497rows/88games,1,1,1497,88,1497,88,1.0,4,2205,134,2205,0,2439,148,5
887,pitcher,22156,79535,confirmed_global_exact,역할별 전역 exact 양방향 확정,79535,79535:93rows/1games,1,1,93,1,93,1,1.0,1,170,2,170,0,172,2,1
888,pitcher,22163,79764,confirmed_global_exact,역할별 전역 exact 양방향 확정,79764,79764:4438rows/86games,1,1,4438,86,4438,86,1.0,8,6830,139,6830,0,7454,151,10
889,pitcher,22180,79293,confirmed_global_exact,역할별 전역 exact 양방향 확정,79293,79293:678rows/50games,1,1,678,50,678,50,1.0,3,1058,81,1057,1,1098,84,4
890,pitcher,22192,60841,confirmed_global_exact,역할별 전역 exact 양방향 확정,60841,60841:5831rows/65games,1,1,5831,65,5831,65,1.0,7,8963,101,8963,0,9596,108,8
891,pitcher,22201,60339,confirmed_global_exact,역할별 전역 exact 양방향 확정,60339,60339:1149rows/56games,1,1,1149,56,1149,56,1.0,6,2090,101,2090,0,2145,105,7
892,pitcher,22203,60255,confirmed_global_exact,역할별 전역 exact 양방향 확정,60255,60255:19rows/2games,1,1,19,2,19,2,1.0,1,19,2,19,0,26,3,1
893,pitcher,22205,60336,confirmed_global_exact,역할별 전역 exact 양방향 확정,60336,60336:1503rows/83games,1,1,1503,83,1503,83,1.0,7,2299,133,2299,0,2478,143,9
894,pitcher,22220,60634,confirmed_global_exact,역할별 전역 exact 양방향 확정,60634,60634:143rows/13games,1,1,143,13,143,13,1.0,1,223,23,223,0,569,52,1
895,pitcher,22231,60768,confirmed_global_exact,역할별 전역 exact 양방향 확정,60768,60768:3727rows/127games,1,1,3727,127,3727,127,1.0,7,6407,216,6407,0,7277,243,12
896,pitcher,22233,60757,confirmed_global_exact,역할별 전역 exact 양방향 확정,60757,60757:192rows/16games,1,1,192,16,192,16,1.0,2,277,20,277,0,322,22,3
897,pitcher,22234,60845,confirmed_global_exact,역할별 전역 exact 양방향 확정,60845,60845:607rows/32games,1,1,607,32,607,32,1.0,4,993,56,993,0,1342,73,4
898,pitcher,22249,60263,confirmed_global_exact,역할별 전역 exact 양방향 확정,60263,60263:6184rows/77games,1,1,6184,77,6184,77,1.0,7,9483,119,9483,0,9878,124,8
899,pitcher,22250,60264,confirmed_global_exact,역할별 전역 exact 양방향 확정,60264,60264:35rows/1games,1,1,35,1,35,1,1.0,1,96,2,96,0,178,4,2
900,pitcher,22253,60140,confirmed_global_exact,역할별 전역 exact 양방향 확정,60140,60140:1686rows/90games,1,1,1686,90,1686,90,1.0,10,2747,153,2747,0,3007,169,11
901,pitcher,22254,60146,confirmed_global_exact,역할별 전역 exact 양방향 확정,60146,60146:2901rows/173games,1,1,2901,173,2901,173,1.0,7,4594,277,4594,0,4953,296,7
902,pitcher,22261,60181,confirmed_global_exact,역할별 전역 exact 양방향 확정,60181,60181:534rows/30games,1,1,534,30,534,30,1.0,5,870,55,870,0,1046,66,7
903,pitcher,22277,61101,confirmed_global_exact,역할별 전역 exact 양방향 확정,61101,61101:7820rows/98games,1,1,7820,98,7820,98,1.0,8,11877,152,11877,0,12743,163,9
904,pitcher,22278,61145,confirmed_global_exact,역할별 전역 exact 양방향 확정,61145,61145:3446rows/128games,1,1,3446,128,3446,128,1.0,12,5963,209,5963,0,6480,227,12
905,pitcher,22280,61156,confirmed_global_exact,역할별 전역 exact 양방향 확정,61156,61156:627rows/35games,1,1,627,35,627,35,1.0,7,1021,63,1021,0,1097,67,8
906,pitcher,22292,61666,confirmed_global_exact,역할별 전역 exact 양방향 확정,61666,61666:1663rows/62games,1,1,1663,62,1663,62,1.0,5,2748,102,2748,0,3998,129,6
907,pitcher,22293,61643,confirmed_global_exact,역할별 전역 exact 양방향 확정,61643,61643:3222rows/162games,1,1,3222,162,3222,162,1.0,9,5711,286,5711,0,7181,335,9
908,pitcher,22302,60337,confirmed_global_exact,역할별 전역 exact 양방향 확정,60337,60337:1537rows/114games,1,1,1537,114,1537,114,1.0,8,2636,198,2636,0,3542,260,10
909,pitcher,22305,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,42,3,0,0,42,3,1
910,pitcher,22309,61456,confirmed_global_exact,역할별 전역 exact 양방향 확정,61456,61456:512rows/32games,1,1,512,32,512,32,1.0,1,953,50,953,0,1107,58,3
911,pitcher,22311,61457,confirmed_global_exact,역할별 전역 exact 양방향 확정,61457,61457:797rows/87games,1,1,797,87,797,87,1.0,4,1223,141,1223,0,1342,150,4
912,pitcher,22312,61411,confirmed_global_exact,역할별 전역 exact 양방향 확정,61411,61411:1186rows/68games,1,1,1186,68,1186,68,1.0,8,1727,101,1727,0,1801,105,8
913,pitcher,22318,61365,confirmed_global_exact,역할별 전역 exact 양방향 확정,61365,61365:2950rows/111games,1,1,2950,111,2950,111,1.0,7,4572,172,4543,29,4866,185,8
914,pitcher,22321,61329,confirmed_global_exact,역할별 전역 exact 양방향 확정,61329,61329:180rows/11games,1,1,180,11,180,11,1.0,2,270,16,270,0,287,17,2
915,pitcher,22332,61700,confirmed_global_exact,역할별 전역 exact 양방향 확정,61700,61700:28rows/1games,1,1,28,1,28,1,1.0,1,28,1,28,0,28,1,1
916,pitcher,22335,61214,confirmed_global_exact,역할별 전역 exact 양방향 확정,61214,61214:542rows/22games,1,1,542,22,542,22,1.0,3,849,30,849,0,1080,35,4
917,pitcher,22345,61208,confirmed_global_exact,역할별 전역 exact 양방향 확정,61208,61208:4rows/1games,1,1,4,1,4,1,1.0,1,4,1,4,0,23,3,1
918,pitcher,22349,61565,confirmed_global_exact,역할별 전역 exact 양방향 확정,61565,61565:17rows/1games,1,1,17,1,17,1,1.0,1,47,2,47,0,47,2,1
919,pitcher,22368,62146,confirmed_global_exact,역할별 전역 exact 양방향 확정,62146,62146:1670rows/124games,1,1,1670,124,1670,124,1.0,9,2777,219,2777,0,3369,254,10
920,pitcher,22372,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,0,0,0,0,15,1,1
921,pitcher,22380,62754,confirmed_global_exact,역할별 전역 exact 양방향 확정,62754,62754:3355rows/65games,1,1,3355,65,3355,65,1.0,6,4776,93,4776,0,9788,192,6
922,pitcher,22389,62363,confirmed_global_exact,역할별 전역 exact 양방향 확정,62363,62363:5796rows/138games,1,1,5796,138,5796,138,1.0,6,8582,202,8582,0,9141,221,7
923,pitcher,22397,62360,confirmed_global_exact,역할별 전역 exact 양방향 확정,62360,62360:3258rows/174games,1,1,3258,174,3258,174,1.0,7,5412,300,5409,3,5941,322,7
924,pitcher,22404,62655,confirmed_global_exact,역할별 전역 exact 양방향 확정,62655,62655:719rows/49games,1,1,719,49,719,49,1.0,5,1390,95,1390,0,1479,102,7
925,pitcher,22414,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,330,6,0,0,475,9,3
926,pitcher,22419,62528,confirmed_global_exact,역할별 전역 exact 양방향 확정,62528,62528:3680rows/167games,1,1,3680,167,3680,167,1.0,6,6311,291,6311,0,6855,309,6
927,pitcher,22427,62242,confirmed_global_exact,역할별 전역 exact 양방향 확정,62242,62242:1983rows/117games,1,1,1983,117,1983,117,1.0,6,3168,195,3168,0,3357,206,10
928,pitcher,22428,62263,confirmed_global_exact,역할별 전역 exact 양방향 확정,62263,62263:181rows/9games,1,1,181,9,181,9,1.0,3,245,13,245,0,336,16,5
929,pitcher,22435,62869,confirmed_global_exact,역할별 전역 exact 양방향 확정,62869,62869:5256rows/111games,1,1,5256,111,5256,111,1.0,6,8428,185,8428,0,8733,196,7
930,pitcher,22458,464400,confirmed_global_exact,역할별 전역 exact 양방향 확정,464400,464400:975rows/11games,1,1,975,11,975,11,1.0,1,1357,15,1357,0,1465,16,1
931,pitcher,22469,63145,confirmed_global_exact,역할별 전역 exact 양방향 확정,63145,63145:2440rows/60games,1,1,2440,60,2440,60,1.0,9,4694,118,4694,0,5864,142,9
932,pitcher,22473,63138,confirmed_global_exact,역할별 전역 exact 양방향 확정,63138,63138:187rows/10games,1,1,187,10,187,10,1.0,1,419,24,419,0,639,31,2
933,pitcher,22478,63103,confirmed_global_exact,역할별 전역 exact 양방향 확정,63103,63103:915rows/28games,1,1,915,28,915,28,1.0,7,1813,71,1813,0,2299,89,8
934,pitcher,22487,63111,confirmed_global_exact,역할별 전역 exact 양방향 확정,63111,63111:873rows/12games,1,1,873,12,873,12,1.0,2,987,14,987,0,1135,16,2
935,pitcher,22491,75340,confirmed_global_exact,역할별 전역 exact 양방향 확정,75340,75340:1142rows/64games,1,1,1142,64,1142,64,1.0,4,2101,124,2101,0,2232,130,5
936,pitcher,22505,63348,confirmed_global_exact,역할별 전역 exact 양방향 확정,63348,63348:629rows/30games,1,1,629,30,629,30,1.0,4,1033,52,1033,0,1157,59,5
937,pitcher,22508,63342,confirmed_global_exact,역할별 전역 exact 양방향 확정,63342,63342:1866rows/113games,1,1,1866,113,1866,113,1.0,5,2933,181,2933,0,3085,190,5
938,pitcher,22524,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,84,1,0,0,240,3,1
939,pitcher,22525,63248,confirmed_global_exact,역할별 전역 exact 양방향 확정,63248,63248:2156rows/115games,1,1,2156,115,2156,115,1.0,7,3698,195,3698,0,3989,211,9
940,pitcher,22539,63730,confirmed_global_exact,역할별 전역 exact 양방향 확정,63730,63730:114rows/7games,1,1,114,7,114,7,1.0,2,186,10,186,0,186,10,2
941,pitcher,22540,63765,confirmed_global_exact,역할별 전역 exact 양방향 확정,63765,63765:1742rows/97games,1,1,1742,97,1742,97,1.0,7,3143,183,3143,0,3522,201,7
942,pitcher,22541,63749,confirmed_global_exact,역할별 전역 exact 양방향 확정,63749,63749:505rows/27games,1,1,505,27,505,27,1.0,7,892,51,892,0,1065,59,11
943,pitcher,22547,76650,confirmed_global_exact,역할별 전역 exact 양방향 확정,76650,76650:2432rows/205games,1,1,2432,205,2432,205,1.0,8,4007,342,4007,0,4326,370,8
944,pitcher,22548,62648,confirmed_global_exact,역할별 전역 exact 양방향 확정,62648,62648:44rows/2games,1,1,44,2,44,2,1.0,1,148,6,148,0,248,11,1
945,pitcher,22551,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,92,2,0,0,92,2,1
946,pitcher,22575,63464,confirmed_global_exact,역할별 전역 exact 양방향 확정,63464,63464:2569rows/111games,1,1,2569,111,2569,111,1.0,8,4463,188,4463,0,4649,195,10
947,pitcher,22579,62595,confirmed_global_exact,역할별 전역 exact 양방향 확정,62595,62595:48rows/1games,1,1,48,1,48,1,1.0,1,102,4,102,0,145,5,4
948,pitcher,22583,78536,confirmed_global_exact,역할별 전역 exact 양방향 확정,78536,78536:815rows/45games,1,1,815,45,815,45,1.0,3,1512,87,1512,0,1679,98,4
949,pitcher,22592,76118,confirmed_global_exact,역할별 전역 exact 양방향 확정,76118,76118:2007rows/134games,1,1,2007,134,2007,134,1.0,6,3839,255,3839,0,4069,271,6
950,pitcher,22595,62920,confirmed_global_exact,역할별 전역 exact 양방향 확정,62920,62920:846rows/49games,1,1,846,49,846,49,1.0,6,1296,78,1296,0,1448,87,6
951,pitcher,22596,62937,confirmed_global_exact,역할별 전역 exact 양방향 확정,62937,62937:677rows/25games,1,1,677,25,677,25,1.0,7,1377,51,1377,0,1576,57,8
952,pitcher,22597,62929,confirmed_global_exact,역할별 전역 exact 양방향 확정,62929,62929:140rows/6games,1,1,140,6,140,6,1.0,2,248,14,248,0,256,14,4
953,pitcher,22598,62951,confirmed_global_exact,역할별 전역 exact 양방향 확정,62951,62951:1646rows/100games,1,1,1646,100,1646,100,1.0,9,2739,164,2739,0,3152,187,11
954,pitcher,22615,62966,confirmed_global_exact,역할별 전역 exact 양방향 확정,62966,62966:265rows/11games,1,1,265,11,265,11,1.0,1,470,18,470,0,515,20,1
955,pitcher,22617,63959,confirmed_global_exact,역할별 전역 exact 양방향 확정,63959,63959:2151rows/172games,1,1,2151,172,2151,172,1.0,6,3485,283,3485,0,3759,299,7
956,pitcher,22621,63960,confirmed_global_exact,역할별 전역 exact 양방향 확정,63960,63960:1306rows/93games,1,1,1306,93,1306,93,1.0,6,1916,143,1916,0,2145,161,8
957,pitcher,22622,63914,confirmed_global_exact,역할별 전역 exact 양방향 확정,63914,63914:291rows/20games,1,1,291,20,291,20,1.0,3,522,34,522,0,523,34,4
958,pitcher,22624,63950,confirmed_global_exact,역할별 전역 exact 양방향 확정,63950,63950:2316rows/132games,1,1,2316,132,2316,132,1.0,7,3596,201,3596,0,6261,346,9
959,pitcher,22640,64155,confirmed_global_exact,역할별 전역 exact 양방향 확정,64155,64155:149rows/7games,1,1,149,7,149,7,1.0,2,374,14,374,0,469,15,2
960,pitcher,22651,64350,confirmed_global_exact,역할별 전역 exact 양방향 확정,64350,64350:2606rows/71games,1,1,2606,71,2606,71,1.0,3,3947,117,3947,0,4217,128,5
961,pitcher,22666,64760,confirmed_global_exact,역할별 전역 exact 양방향 확정,64760,64760:640rows/27games,1,1,640,27,640,27,1.0,7,1028,50,1028,0,1119,55,7
962,pitcher,22667,64596,confirmed_global_exact,역할별 전역 exact 양방향 확정,64596,64596:1300rows/87games,1,1,1300,87,1300,87,1.0,4,2220,152,2220,0,2462,166,8
963,pitcher,22668,64565,confirmed_global_exact,역할별 전역 exact 양방향 확정,64565,64565:3242rows/78games,1,1,3242,78,3242,78,1.0,8,4919,119,4919,0,5290,131,9
964,pitcher,22675,64893,confirmed_global_exact,역할별 전역 exact 양방향 확정,64893,64893:1871rows/115games,1,1,1871,115,1871,115,1.0,8,3120,189,3120,0,3417,205,11
965,pitcher,22703,548384,confirmed_global_exact,역할별 전역 exact 양방향 확정,548384,548384:1317rows/14games,1,1,1317,14,1317,14,1.0,1,2524,26,2524,0,2933,30,1
966,pitcher,22708,65764,confirmed_global_exact,역할별 전역 exact 양방향 확정,65764,65764:5103rows/60games,1,1,5103,60,5103,60,1.0,7,9219,105,9219,0,10202,116,7
967,pitcher,22710,65707,confirmed_global_exact,역할별 전역 exact 양방향 확정,65707,65707:2029rows/117games,1,1,2029,117,2029,117,1.0,6,3605,203,3605,0,3960,220,7
968,pitcher,22717,65343,confirmed_global_exact,역할별 전역 exact 양방향 확정,65343,65343:1522rows/90games,1,1,1522,90,1522,90,1.0,7,3117,175,3117,0,3441,193,10
969,pitcher,22720,64001,confirmed_global_exact,역할별 전역 exact 양방향 확정,64001,64001:5089rows/55games,1,1,5089,55,5089,55,1.0,4,8484,94,8484,0,9087,101,4
970,pitcher,22721,64017,confirmed_global_exact,역할별 전역 exact 양방향 확정,64017,64017:993rows/54games,1,1,993,54,993,54,1.0,4,2008,97,2008,0,2241,105,4
971,pitcher,22722,64041,confirmed_global_exact,역할별 전역 exact 양방향 확정,64041,64041:82rows/3games,1,1,82,3,82,3,1.0,2,109,5,109,0,109,5,2
972,pitcher,22729,,conflict_multiple_trackman_ids,한 Train 선수에 복수 Trackman ID,65048,65048:3520rows/145games;69098:27rows/1games,2,1,3520,145,3547,146,0.9923879334649,7,6319,263,0,0,6774,285,8
973,pitcher,22730,65056,confirmed_global_exact,역할별 전역 exact 양방향 확정,65056,65056:5503rows/74games,1,1,5503,74,5503,74,1.0,6,7586,108,7586,0,8485,121,6
974,pitcher,22731,65057,confirmed_global_exact,역할별 전역 exact 양방향 확정,65057,65057:397rows/26games,1,1,397,26,397,26,1.0,5,715,48,715,0,747,51,5
975,pitcher,22734,65058,confirmed_global_exact,역할별 전역 exact 양방향 확정,65058,65058:666rows/39games,1,1,666,39,666,39,1.0,5,1127,62,1127,0,1271,69,7
976,pitcher,22735,61895,confirmed_global_exact,역할별 전역 exact 양방향 확정,61895,61895:3107rows/196games,1,1,3107,196,3107,196,1.0,7,6005,359,6005,0,6578,390,7
977,pitcher,22738,63543,confirmed_global_exact,역할별 전역 exact 양방향 확정,63543,63543:2864rows/180games,1,1,2864,180,2864,180,1.0,6,5587,340,5587,0,6045,372,6
978,pitcher,22739,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,8,1,0,0,8,1,1
979,pitcher,22741,65060,confirmed_global_exact,역할별 전역 exact 양방향 확정,65060,65060:2851rows/193games,1,1,2851,193,2851,193,1.0,6,4990,336,4990,0,5318,358,6
980,pitcher,22742,65067,confirmed_global_exact,역할별 전역 exact 양방향 확정,65067,65067:74rows/5games,1,1,74,5,74,5,1.0,2,172,11,172,0,207,12,4
981,pitcher,22743,65062,confirmed_global_exact,역할별 전역 exact 양방향 확정,65062,65062:2875rows/177games,1,1,2875,177,2875,177,1.0,6,5535,330,5534,1,5917,350,6
982,pitcher,22759,64021,confirmed_global_exact,역할별 전역 exact 양방향 확정,64021,64021:7783rows/83games,1,1,7783,83,7783,83,1.0,6,13040,140,13040,0,14288,153,6
983,pitcher,22761,65639,confirmed_global_exact,역할별 전역 exact 양방향 확정,65639,65639:1991rows/70games,1,1,1991,70,1991,70,1.0,10,2758,104,2758,0,2928,113,13
984,pitcher,22763,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,24,2,0,0,24,2,2
985,pitcher,22772,77927,confirmed_global_exact,역할별 전역 exact 양방향 확정,77927,77927:2230rows/101games,1,1,2230,101,2230,101,1.0,9,3255,160,3255,0,3690,177,9
986,pitcher,22776,65042,confirmed_global_exact,역할별 전역 exact 양방향 확정,65042,65042:299rows/13games,1,1,299,13,299,13,1.0,2,524,23,524,0,580,26,2
987,pitcher,22782,65769,confirmed_global_exact,역할별 전역 exact 양방향 확정,65769,65769:4029rows/179games,1,1,4029,179,4029,179,1.0,8,6758,294,6758,0,7509,325,9
988,pitcher,22784,65696,confirmed_global_exact,역할별 전역 exact 양방향 확정,65696,65696:78rows/9games,1,1,78,9,78,9,1.0,1,107,12,107,0,231,23,2
989,pitcher,22785,65392,confirmed_global_exact,역할별 전역 exact 양방향 확정,65392,65392:412rows/8games,1,1,412,8,412,8,1.0,3,785,18,785,0,957,21,6
990,pitcher,22786,65661,confirmed_global_exact,역할별 전역 exact 양방향 확정,65661,65661:12rows/1games,1,1,12,1,12,1,1.0,1,12,1,12,0,41,2,1
991,pitcher,22795,67122,confirmed_global_exact,역할별 전역 exact 양방향 확정,67122,67122:367rows/20games,1,1,367,20,367,20,1.0,5,864,56,864,0,1130,73,5
992,pitcher,22810,62918,confirmed_global_exact,역할별 전역 exact 양방향 확정,62918,62918:144rows/3games,1,1,144,3,144,3,1.0,1,488,8,488,0,807,13,2
993,pitcher,22815,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,134,4,0,0,298,10,3
994,pitcher,22820,66145,confirmed_global_exact,역할별 전역 exact 양방향 확정,66145,66145:1905rows/92games,1,1,1905,92,1905,92,1.0,9,3366,166,3366,0,3918,186,10
995,pitcher,22821,66160,confirmed_global_exact,역할별 전역 exact 양방향 확정,66160,66160:153rows/4games,1,1,153,4,153,4,1.0,2,188,6,188,0,188,6,2
996,pitcher,22834,66291,confirmed_global_exact,역할별 전역 exact 양방향 확정,66291,66291:6020rows/131games,1,1,6020,131,6020,131,1.0,7,9261,204,9261,0,10198,225,8
997,pitcher,22836,64267,confirmed_global_exact,역할별 전역 exact 양방향 확정,64267,64267:49rows/2games,1,1,49,2,49,2,1.0,1,54,3,54,0,129,4,2
998,pitcher,22840,65241,confirmed_global_exact,역할별 전역 exact 양방향 확정,65241,65241:1107rows/51games,1,1,1107,51,1107,51,1.0,11,2318,103,2318,0,2795,122,13
999,pitcher,22842,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,19,1,0,0,19,1,1
1000,pitcher,22851,76350,confirmed_global_exact,역할별 전역 exact 양방향 확정,76350,76350:561rows/33games,1,1,561,33,561,33,1.0,4,902,50,902,0,1073,59,5
1001,pitcher,22867,66305,confirmed_global_exact,역할별 전역 exact 양방향 확정,66305,66305:1065rows/49games,1,1,1065,49,1065,49,1.0,8,1631,78,1631,0,1952,96,10
1002,pitcher,22869,61396,confirmed_global_exact,역할별 전역 exact 양방향 확정,61396,61396:235rows/10games,1,1,235,10,235,10,1.0,3,277,13,277,0,295,14,4
1003,pitcher,22870,65348,confirmed_global_exact,역할별 전역 exact 양방향 확정,65348,65348:73rows/5games,1,1,73,5,73,5,1.0,3,135,10,135,0,294,16,4
1004,pitcher,22881,66398,confirmed_global_exact,역할별 전역 exact 양방향 확정,66398,66398:56rows/1games,1,1,56,1,56,1,1.0,1,104,2,104,0,355,6,2
1005,pitcher,22890,65320,confirmed_global_exact,역할별 전역 exact 양방향 확정,65320,65320:7497rows/88games,1,1,7497,88,7497,88,1.0,8,11881,142,11881,0,12939,154,9
1006,pitcher,22893,65514,confirmed_global_exact,역할별 전역 exact 양방향 확정,65514,65514:9rows/1games,1,1,9,1,9,1,1.0,1,9,1,9,0,9,1,1
1007,pitcher,22899,64580,confirmed_global_exact,역할별 전역 exact 양방향 확정,64580,64580:1343rows/73games,1,1,1343,73,1343,73,1.0,6,2078,111,2078,0,3197,165,7
